collected_at,chart_type,rank,name,app_id,price,rank_change,rank_change_direction,extra_value,current_players,peak_players,last_week_rank,source_url
2026-09-13T08:15:19.965793+00:00,top_selling,1,PUBG: BATTLEGROUNDS,578080,免费开玩,▲ 4,up,494,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,2,Apex Legends™,1172470,免费开玩,0,,304,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,3,WARDOGS,1867240,$39.99,▲ 32,up,4,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,4,渔力全开,4001890,$7.99,▼ 3,down,3,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,5,Counter-Strike 2,730,免费开玩,▲ 3,up,735,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,6,《NBA 2K27》,4356430,$69.99,▼ 3,down,4,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,7,三角洲行动,2507950,免费开玩,▲ 12,up,92,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,8,Grand Theft Auto V 增强版,3240220,-50%$29.99$14.99,▲ 5,up,59,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,9,鬼武者 Way of the Sword,2638890,$69.99,▲ 1,up,5,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,10,朋友，梭哈吧,3892270,-38%$7.99$4.95,▲ 12,up,3,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,11,影之刃零,4115450,$59.99,▼ 5,down,4,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,12,《守望先锋®》,2357570,免费开玩,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,13,《暗黑破坏神® IV》,2344520,-75%$49.99$12.49,▲ 84,up,2,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,14,战地风云™ 6,2807960,-50%$69.99$34.99,▲ 26,up,58,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,15,Wallpaper Engine：壁纸引擎,431960,$4.99,0,,509,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,16,Warframe 星际战甲,230410,免费开玩,▲ 4,up,532,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,17,"Warhammer 40,000: 星际战士2",2183900,-75%$59.99$14.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,18,No Man's Sky 无人深空,275850,-60%$59.99$23.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,19,极限竞速：地平线 6,2483190,$69.99,▼ 12,down,33,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,20,Dota 2,570,免费开玩,▼ 9,down,24,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-13T08:15:19.965793+00:00,top_selling,21,EA SPORTS FC™ 27,4080220,$69.99,▼ 7,down,7,,,,https://store.steampowered.com/charts/topselling/CN
