collected_at,chart_type,rank,name,app_id,price,rank_change,rank_change_direction,extra_value,current_players,peak_players,last_week_rank,source_url
2026-09-18T08:16:03.512323+00:00,top_selling,23,双人成行,1426210,-70%$39.99$11.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,24,空之轨迹 the 1st,3447040,-50%$59.99$29.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,25,Cities: Skylines II 都市：天际线2,949230,-30%$49.99$34.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,26,王国纪元 (Lords Mobile),1041320,免费开玩,▲ 51,up,2,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,27,Big Walk,1478500,$19.99,▲ 11,up,6,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,28,鬼武者 Way of the Sword,2638890,$69.99,▼ 26,down,6,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,29,刺客信条：影,3159330,-60%$69.99$27.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,30,Watch_Dogs® 2,447040,-95%$49.99$2.49,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,31,人类一败涂地 / Human Fall Flat,477160,-70%$19.99$5.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,32,Ready or Not,1144200,-50%$49.99$24.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,33,Monster Hunter Wilds,2246340,-25%$39.99$29.99,▲ 65,up,2,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,34,极限国度,2290180,-90%$39.99$3.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,35,漫威争锋,2767030,免费开玩,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,36,朋友，梭哈吧,3892270,$7.99,▼ 9,down,4,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,37,Assassin's Creed® Odyssey,812140,-80%$59.99$11.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,38,Resident Evil Requiem,3764200,-30%$69.99$48.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,39,Resident Evil 4,2050650,-75%$39.99$9.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,40,极限竞速：地平线 6,2483190,$69.99,▼ 25,down,34,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,41,机械狂欢,4108000,-20%$7.99$6.39,▲ 9,up,7,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,42,No Man's Sky 无人深空,275850,-60%$59.99$23.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,43,World of Tanks,1407200,免费开玩,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,44,守墓人2,4358690,-20%$24.99$19.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,45,Call of Duty®: Black Ops 7,3606480,$69.99,▼ 5,down,2,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,46,黎明杀机,381210,$19.99,▲ 8,up,229,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,47,空战奇兵8 希孚之翼 (ACE COMBAT 8: WINGS OF THEVE),2288340,$69.99,▲ 44,up,2,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,48,暗区突围：无限,2073620,免费开玩,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,49,边缘世界 RimWorld,294100,-20%$34.99$27.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,50,Street Fighter 6,1364780,$39.99,▼ 20,down,71,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,51,Escape from Tarkov,3932890,$49.99,▼ 9,down,18,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,52,DJMAX RESPECT V,960170,-80%$49.99$9.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,53,StarSavior,3609080,免费开玩,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,54,BOMBANANA!,4656000,$7.99,▼ 41,down,2,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,55,Stardew Valley,413150,$14.99,▼ 11,down,150,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,56,Slay the Spire 2,2868840,$24.99,▼ 5,down,28,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,57,七日世界,2139460,免费开玩,▲ 11,up,10,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,58,R.E.P.O.,3241660,-35%$9.99$6.49,▲ 16,up,41,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,59,红色沙漠：增强版,3321460,$69.99,▼ 49,down,9,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,60,Sea of Thieves: 2026 Edition,1172620,-65%$39.99$13.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,61,Monster Hunter: World,582010,-74%$29.99$7.79,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,62,Escape the Backrooms,1943950,-20%$9.99$7.99,▲ 21,up,18,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,63,使命召唤®：现代战争® 4,4435490,$69.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,64,World of Warships,552990,免费开玩,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,65,Valheim: 英灵神殿,892970,$29.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,66,无尽帝国 2 ENDLESS Legend™ 2,3407390,-50%$49.99$24.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,67,无主之地®4,1285190,-50%$69.99$34.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,68,神界：原罪2 - 终极版,435150,-82%$59.48$10.66,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,69,刺客信条：起源,582160,-85%$59.99$8.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,70,午夜轮班,3722330,$9.99,▼ 35,down,8,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,71,永恒轮回,1049590,免费开玩,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,72,刺客信条：枭雄,368500,-80%$29.99$5.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,73,《战地风云 5》,1238810,-90%$49.99$4.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,74,《消逝的光芒：困兽》,3008130,-50%$59.99$29.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,75,Dead Cells,588650,-50%$24.99$12.49,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,76,猎杀：对决 1896,594650,-60%$29.99$11.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,77,仁王３,3681010,-43%$69.99$39.89,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,78,刺客信条：黑旗 记忆重置,3751950,-10%$59.99$53.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,79,艾尔登法环,1245620,$59.99,▼ 32,down,10,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,80,FINAL FANTASY VII REBIRTH,2909400,$49.99,▼ 71,down,2,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,81,逸剑风云决,1876890,-30%$24.99$17.49,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,82,真・三国无双 起源,2384580,-30%$69.99$48.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,83,Bodycam,2406770,$33.32,▼ 51,down,2,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,84,控制: 共振,3669870,$59.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,85,三国志14,872410,$59.99,▲ 15,up,2,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,86,战地风云™ 禁区冲突,3028330,免费开玩,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,87,《猎人：荒野的召唤™》,518790,-85%$19.99$2.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,88,Overcooked! 2,728880,-75%$24.99$6.24,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,89,轮回保险公司 R.I.P.,3985950,-46%$18.88$10.19,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,90,MONSTER HUNTER RISE,1446780,-80%$39.99$7.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,91,刺客信条：幻景,3035570,-70%$49.99$14.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,92,迪姆雷斯,2402680,-10%$21.99$19.79,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,93,喵喵的结合,686060,-25%$29.99$22.49,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,94,黑神话：悟空,2358720,$59.99,▼ 34,down,25,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,95,Another Eden Begins,4163960,$39.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,96,神之天平（ASTLIBRA Revision）,1718570,-30%$24.99$17.49,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,97,全面战争：战锤3,1142710,$59.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,98,Yu-Gi-Oh! Master Duel,1449850,免费开玩,▼ 72,down,10,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,99,消逝的光芒2: 重装上阵版,534380,-80%$59.99$11.99,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,top_selling,100,使命召唤®：战争地带™,1962663,免费开玩,新上榜,down,1,,,,https://store.steampowered.com/charts/topselling/CN
2026-09-18T08:16:03.512323+00:00,most_played,1,Counter-Strike 2,730,,,,,633186,1262392,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,2,Dota 2,570,,,,,487320,815230,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,3,PUBG: BATTLEGROUNDS,578080,,,,,328513,753819,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,4,WARDOGS,1867240,¥ 149.00,,,,146330,319587,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,5,Bongo Cat,3419430,,,,,143860,156313,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,6,Apex Legends™,1172470,,,,,98741,258296,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,7,TBH: 塔斯克巴·英雄,3678970,,,,,78203,91034,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,8,Valheim: 英灵神殿,892970,¥ 89.00,,,,76116,214899,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,9,Rust,252490,¥ 69.00,,,,74202,121982,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,10,伊莫,4126040,,,,,73288,124677,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,11,FiveM,2676230,,,,,70901,183512,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,12,Wallpaper Engine：壁纸引擎,431960,¥ 22.90,,,,67478,101103,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,13,三角洲行动 ,2507950,,,,,61060,123424,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,14,Team Fortress 2,440,,,,,59814,72322,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,15,Limbus Company,1973530,,,,,49582,125872,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,16,[WoG] War of Genesis: Idle Loot,4891320,,,,,47864,49708,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,17,Slay the Spire 2,2868840,¥ 88.00,,,,47854,89988,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,18,Palworld / 幻兽帕鲁,1623730,¥ 108.00,,,,46309,82949,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,19,战争雷霆,236390,,,,,45375,90460,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,20,The Binding of Isaac: Rebirth,250900,¥ 48.00,,,,43860,78261,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,21,漫威争锋,2767030,,,,,43710,104101,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,22,Grand Theft Auto V 增强版,3240220,¥ 74.50,,,,42686,78254,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,23,Grand Theft Auto V 传承版,271590,,,,,39646,67026,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,24,Stardew Valley,413150,¥ 48.00,,,,38039,72787,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,25,Warframe 星际战甲,230410,,,,,37249,59358,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,26,《守望先锋®》,2357570,,,,,34917,72949,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,27,Deadlock,1422450,,,,,34704,71876,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,28,VRChat,438100,,,,,33996,51980,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,29,,2694490,,,,,33785,59999,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,30,彩虹六号：围攻,359550,,,,,31605,80427,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,31,Project Zomboid,108600,¥ 93.00,,,,31491,56146,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,32,PAYDAY 2,218620,¥ 35.00,,,,30994,33600,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,33,黎明杀机,381210,¥ 93.75,,,,30036,61030,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,34,《暗黑破坏神® IV》,2344520,¥ 87.00,,,,28882,47760,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,35,,394360,,,,,26834,45990,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,36,饥荒联机版,322330,¥ 24.00,,,,26758,44717,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,37,Terraria,105600,¥ 42.00,,,,26082,48017,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,38,永劫无间,1203220,,,,,25013,61482,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,39,Sid Meier’s Civilization® VI,289070,¥ 220.00,,,,24669,39474,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,40,博德之门3,1086940,¥ 208.60,,,,24578,50804,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,41,HELLDIVERS™ 绝地潜兵2,553850,¥ 198.00,,,,24094,45161,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,42,Geometry Dash,322170,¥ 22.00,,,,23335,48845,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,43,No Man's Sky 无人深空,275850,¥ 70.00,,,,23041,43067,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,44,Monster Hunter Wilds,2246340,¥ 148.50,,,,22612,47786,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,45,Crosshair X,1366800,¥ 42.00,,,,22465,36460,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,46,足球经理26,3551340,¥ 268.00,,,,22187,42091,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,47,EA SPORTS FC™ 26,3405690,¥ 118.00,,,,21750,51945,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,48,边缘世界 RimWorld,294100,¥ 102.40,,,,21390,30493,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,49,Red Dead Redemption 2,1174180,¥ 279.00,,,,21007,38786,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,50,DayZ,221100,¥ 239.00,,,,20733,45167,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,51,艾尔登法环,1245620,¥ 298.00,,,,20704,38857,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,52,赛博朋克 2077,1091500,¥ 298.00,,,,20629,35591,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,53,暗区突围：无限,2073620,,,,,19815,40474,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,54,Mount & Blade II: Bannerlord,261550,¥ 248.00,,,,18832,33945,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,55,OBS Studio,1905180,,,,,18764,29113,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,56,tModLoader,1281930,,,,,18257,31914,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,57,,582660,,,,,17919,20934,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,58,战地风云™ 6,2807960,¥ 268.00,,,,17694,39596,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,59,全面战争：战锤3,1142710,¥ 298.00,,,,16758,29293,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,60,使命召唤®,1938090,,,,,16220,29314,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,61,Street Fighter 6,1364780,¥ 198.00,,,,15718,35482,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,62,Euro Truck Simulator 2,227300,¥ 88.00,,,,15625,37131,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,63,Garry's Mod,4000,¥ 18.00,,,,15409,30048,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,64,Russian Fishing 4,766570,,,,,15263,22609,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,65,Farming Simulator 25,2300320,¥ 126.00,,,,15227,44211,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,66,7 Days to Die,251570,¥ 152.00,,,,15045,29907,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,67,七日世界,2139460,,,,,14715,23434,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,68,The Sims™ 4,1222670,,,,,14364,25915,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,69,The Elder Scrolls V: Skyrim Special Edition,489830,¥ 165.00,,,,14293,27458,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,70,Monster Hunter: World,582010,¥ 38.48,,,,14205,29652,,https://store.steampowered.com/charts/mostplayed/CN
2026-09-18T08:16:03.512323+00:00,most_played,71,Unturned,304930,,,,,13767,15132,,https://store.steampowered.com/charts/mostplayed/CN
